Channel;VariantID;PhotoType;Sensitive
MRP;5526882328114168;sw;FALSE
MRP;5526882328103869;bk;FALSE
MRP;5526882328103869;cu;FALSE
MRP;5526882328103869;e1;FALSE
MRP;5526882328103869;fr;FALSE
MRP;5526882328103869;in;FALSE
MRP;5526882328103869;ou;FALSE
MRP;5526882328103869;sw;FALSE
MRP;5526882328114143;bk;FALSE
MRP;5526882328114143;cu;FALSE
MRP;5526882328114143;e1;FALSE
MRP;5526882328114143;fr;FALSE
MRP;5526882328114143;in;FALSE
MRP;5526882328114143;ou;FALSE
MRP;5526882328114143;sw;FALSE
MRP;5526882328103856;bk;FALSE
MRP;5526882328103856;cu;FALSE
MRP;5526882328103856;e1;FALSE
MRP;5526882328103856;fr;FALSE
MRP;5526882328103856;in;FALSE
MRP;5526882328103856;ou;FALSE
MRP;5526882328103856;sw;FALSE
MRP;5526882328103871;bk;FALSE
MRP;5526882328103871;cu;FALSE
MRP;5526882328103871;e1;FALSE
MRP;5526882328103871;fr;FALSE
MRP;5526882328103871;in;FALSE
MRP;5526882328103871;ou;FALSE
MRP;5526882328103871;sw;FALSE
MRP;5526882328114149;bk;FALSE
MRP;5526882328114149;cu;FALSE
MRP;5526882328114149;e1;FALSE
MRP;5526882328114149;fr;FALSE
MRP;5526882328114149;in;FALSE
MRP;5526882328114149;ou;FALSE
MRP;5526882328114149;sw;FALSE
MRP;5526882328114157;bk;FALSE
MRP;5526882328114157;cu;FALSE
MRP;5526882328114157;e1;FALSE
MRP;5526882328114157;fr;FALSE
MRP;5526882328114157;in;FALSE
MRP;5526882328114157;ou;FALSE
MRP;5526882328114157;sw;FALSE
MRP;5526882328114171;bk;FALSE
MRP;5526882328114171;cu;FALSE
MRP;5526882328114171;e1;FALSE
MRP;5526882328114171;fr;FALSE
MRP;5526882328114171;in;FALSE
MRP;5526882328114171;ou;FALSE
MRP;5526882328114171;sw;FALSE
MRP;5526882328103854;bk;FALSE
MRP;5526882328103854;cu;FALSE
MRP;5526882328103854;e1;FALSE
MRP;5526882328103854;fr;FALSE
MRP;5526882328103854;in;FALSE
MRP;5526882328103854;ou;FALSE
MRP;5526882328103854;sw;FALSE
MRP;5526882328103897;bk;FALSE
MRP;5526882328103897;cu;FALSE
MRP;5526882328103897;e1;FALSE
MRP;5526882328103897;fr;FALSE
MRP;5526882328103897;in;FALSE
MRP;5526882328103897;ou;FALSE
MRP;5526882328103897;sw;FALSE
MRP;5526882328103874;bk;FALSE
MRP;5526882328103874;cu;FALSE
MRP;5526882328103874;e1;FALSE
MRP;5526882328103874;e2;FALSE
MRP;5526882328103874;fr;FALSE
MRP;5526882328103874;in;FALSE
MRP;5526882328103874;ou;FALSE
MRP;5526882328103874;sw;FALSE
MRP;5526882328114145;cu;FALSE
MRP;5526882328114145;fr;FALSE
MRP;5526882328114145;in;FALSE
MRP;5526882328114145;ou;FALSE
MRP;5526882328114145;sw;FALSE
MRP;5526882328114153;bk;FALSE
MRP;5526882328114153;cu;FALSE
MRP;5526882328114153;in;FALSE
MRP;5526882328114153;ou;FALSE
MRP;5526882328114153;sw;FALSE
MRP;5526882328114140;bk;FALSE
MRP;5526882328114140;cu;FALSE
MRP;5526882328114140;in;FALSE
MRP;5526882328114140;ou;FALSE
MRP;5526882328114140;sw;FALSE
MRP;5983760398332582;bk;FALSE
MRP;5983760398332582;cu;FALSE
MRP;5983760398332582;e1;FALSE
MRP;5983760398332582;in;FALSE
MRP;5983760398332582;sw;FALSE
MRP;5983760398332550;bk;FALSE
MRP;5983760398332550;cu;FALSE
MRP;5983760398332550;e1;FALSE
MRP;5983760398332550;in;FALSE
MRP;5983760398332550;sw;FALSE
MRP;5983760398332571;bk;FALSE
MRP;5983760398332571;cu;FALSE
MRP;5983760398332571;e1;FALSE
MRP;5983760398332571;in;FALSE
MRP;5983760398332571;sw;FALSE
MRP;5983760397928262;bk;FALSE
MRP;5983760397928262;e1;FALSE
MRP;5983760397928262;fr;FALSE
MRP;5983760397928262;in;FALSE
MRP;5983760397928262;sw;FALSE
MRP;5983760398023937;bk;FALSE
MRP;5983760398023937;cu;FALSE
MRP;5983760398023937;e1;FALSE
MRP;5983760398023937;in;FALSE
MRP;5983760398023937;sw;FALSE
MRP;2944798053791373;bk;FALSE
MRP;2944798053791373;cu;FALSE
MRP;2944798053791373;e1;FALSE
MRP;2944798053791373;fr;FALSE
MRP;2944798053791373;in;FALSE
MRP;2944798053791373;ou;FALSE
MRP;2944798053791373;sw;FALSE
MRP;2944798053791351;bk;FALSE
MRP;2944798053791351;cu;FALSE
MRP;2944798053791351;e1;FALSE
MRP;2944798053791351;fr;FALSE
MRP;2944798053791351;in;FALSE
MRP;2944798053791351;ou;FALSE
MRP;2944798053791351;sw;FALSE
MRP;2944798053791377;bk;FALSE
MRP;2944798053791377;cu;FALSE
MRP;2944798053791377;e1;FALSE
MRP;2944798053791377;e2;FALSE
MRP;2944798053791377;fr;FALSE
MRP;2944798053791377;in;FALSE
MRP;2944798053791377;ou;FALSE
MRP;2944798053791377;sw;FALSE
MRP;2944798053791343;bk;FALSE
MRP;2944798053791343;cu;FALSE
MRP;2944798053791343;e1;FALSE
MRP;2944798053791343;fr;FALSE
MRP;2944798053791343;in;FALSE
MRP;2944798053791343;ou;FALSE
MRP;2944798053791343;sw;FALSE
MRP;2944798053791374;bk;FALSE
MRP;2944798053791374;cu;FALSE
MRP;2944798053791374;e1;FALSE
MRP;2944798053791374;e2;FALSE
MRP;2944798053791374;fr;FALSE
MRP;2944798053791374;in;FALSE
MRP;2944798053791374;ou;FALSE
MRP;2944798053791374;sw;FALSE
MRP;2944798053791342;bk;FALSE
MRP;2944798053791342;cu;FALSE
MRP;2944798053791342;e1;FALSE
MRP;2944798053791342;fr;FALSE
MRP;2944798053791342;in;FALSE
MRP;2944798053791342;ou;FALSE
MRP;2944798053791342;sw;FALSE
MRP;2944798053791358;bk;FALSE
MRP;2944798053791358;cu;FALSE
MRP;2944798053791358;e1;FALSE
MRP;2944798053791358;e2;FALSE
MRP;2944798053791358;fr;FALSE
MRP;2944798053791358;in;FALSE
MRP;2944798053791358;ou;FALSE
MRP;2944798053791358;sw;FALSE
MRP;2944798053791367;bk;FALSE
MRP;2944798053791367;cu;FALSE
MRP;2944798053791367;e1;FALSE
MRP;2944798053791367;e2;FALSE
MRP;2944798053791367;fr;FALSE
MRP;2944798053791367;in;FALSE
MRP;2944798053791367;ou;FALSE
MRP;2944798053791367;sw;FALSE
MRP;2944798053791353;bk;FALSE
MRP;2944798053791353;cu;FALSE
MRP;2944798053791353;e1;FALSE
MRP;2944798053791353;fr;FALSE
MRP;2944798053791353;in;FALSE
MRP;2944798053791353;ou;FALSE
MRP;2944798053791353;sw;FALSE
MRP;2944798053791348;bk;FALSE
MRP;2944798053791348;cu;FALSE
MRP;2944798053791348;e1;FALSE
MRP;2944798053791348;fr;FALSE
MRP;2944798053791348;in;FALSE
MRP;2944798053791348;ou;FALSE
MRP;2944798053791348;sw;FALSE
MRP;2944798053791372;bk;FALSE
MRP;2944798053791372;cu;FALSE
MRP;2944798053791372;e1;FALSE
MRP;2944798053791372;fr;FALSE
MRP;2944798053791372;in;FALSE
MRP;2944798053791372;ou;FALSE
MRP;2944798053791372;sw;FALSE
MRP;2944798053791382;bk;FALSE
MRP;2944798053791382;cu;FALSE
MRP;2944798053791382;e1;FALSE
MRP;2944798053791382;fr;FALSE
MRP;2944798053791382;in;FALSE
MRP;2944798053791382;ou;FALSE
MRP;2944798053791382;sw;FALSE
MRP;2944798053791371;bk;FALSE
MRP;2944798053791371;cu;FALSE
MRP;2944798053791371;e1;FALSE
MRP;2944798053791371;fr;FALSE
MRP;2944798053791371;in;FALSE
MRP;2944798053791371;ou;FALSE
MRP;2944798053791371;sw;FALSE
